post_id,post_type,likes,comments,date_posted,vectorize,content,metadata,username
3085183981602603017,static-image,2828,7,2023-04-20T14:56:52,"A post with username:""arshgoyalyt"", post_id: ""3085183981602603017"", post_type: ""static-image"", likes: 2828, comments: 7, date_posted: ""2023-04-20T14:56:52"".","A post with username:""arshgoyalyt"", post_id: ""3085183981602603017"", post_type: ""static-image"", likes: 2828, comments: 7, date_posted: ""2023-04-20T14:56:52"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3084443899245436910,reels,1494,6,2023-04-19T14:30:05,"A post with username:""arshgoyalyt"", post_id: ""3084443899245436910"", post_type: ""reels"", likes: 1494, comments: 6, date_posted: ""2023-04-19T14:30:05"".","A post with username:""arshgoyalyt"", post_id: ""3084443899245436910"", post_type: ""reels"", likes: 1494, comments: 6, date_posted: ""2023-04-19T14:30:05"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3081524034910102660,static-image,4347,19,2023-04-15T13:45:12,"A post with username:""arshgoyalyt"", post_id: ""3081524034910102660"", post_type: ""static-image"", likes: 4347, comments: 19, date_posted: ""2023-04-15T13:45:12"".","A post with username:""arshgoyalyt"", post_id: ""3081524034910102660"", post_type: ""static-image"", likes: 4347, comments: 19, date_posted: ""2023-04-15T13:45:12"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3080025297943626111,reels,1744,11,2023-04-13T12:09:45,"A post with username:""arshgoyalyt"", post_id: ""3080025297943626111"", post_type: ""reels"", likes: 1744, comments: 11, date_posted: ""2023-04-13T12:09:45"".","A post with username:""arshgoyalyt"", post_id: ""3080025297943626111"", post_type: ""reels"", likes: 1744, comments: 11, date_posted: ""2023-04-13T12:09:45"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3078655190415769818,static-image,3208,17,2023-04-11T14:45:19,"A post with username:""arshgoyalyt"", post_id: ""3078655190415769818"", post_type: ""static-image"", likes: 3208, comments: 17, date_posted: ""2023-04-11T14:45:19"".","A post with username:""arshgoyalyt"", post_id: ""3078655190415769818"", post_type: ""static-image"", likes: 3208, comments: 17, date_posted: ""2023-04-11T14:45:19"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3076897135940344262,static-image,10671,33,2023-04-09T04:32:23,"A post with username:""arshgoyalyt"", post_id: ""3076897135940344262"", post_type: ""static-image"", likes: 10671, comments: 33, date_posted: ""2023-04-09T04:32:23"".","A post with username:""arshgoyalyt"", post_id: ""3076897135940344262"", post_type: ""static-image"", likes: 10671, comments: 33, date_posted: ""2023-04-09T04:32:23"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3073624383343034734,reels,1216,14,2023-04-04T16:17:13,"A post with username:""arshgoyalyt"", post_id: ""3073624383343034734"", post_type: ""reels"", likes: 1216, comments: 14, date_posted: ""2023-04-04T16:17:13"".","A post with username:""arshgoyalyt"", post_id: ""3073624383343034734"", post_type: ""reels"", likes: 1216, comments: 14, date_posted: ""2023-04-04T16:17:13"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3072061183078415070,static-image,3434,16,2023-04-02T12:24:12,"A post with username:""arshgoyalyt"", post_id: ""3072061183078415070"", post_type: ""static-image"", likes: 3434, comments: 16, date_posted: ""2023-04-02T12:24:12"".","A post with username:""arshgoyalyt"", post_id: ""3072061183078415070"", post_type: ""static-image"", likes: 3434, comments: 16, date_posted: ""2023-04-02T12:24:12"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3069158007593436684,reels,1145,11,2023-03-29T12:20:36,"A post with username:""arshgoyalyt"", post_id: ""3069158007593436684"", post_type: ""reels"", likes: 1145, comments: 11, date_posted: ""2023-03-29T12:20:36"".","A post with username:""arshgoyalyt"", post_id: ""3069158007593436684"", post_type: ""reels"", likes: 1145, comments: 11, date_posted: ""2023-03-29T12:20:36"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3066297907333816779,static-image,1159,0,2023-03-25T13:33:36,"A post with username:""arshgoyalyt"", post_id: ""3066297907333816779"", post_type: ""static-image"", likes: 1159, comments: 0, date_posted: ""2023-03-25T13:33:36"".","A post with username:""arshgoyalyt"", post_id: ""3066297907333816779"", post_type: ""static-image"", likes: 1159, comments: 0, date_posted: ""2023-03-25T13:33:36"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3065646974983486543,static-image,4071,6,2023-03-24T16:00:19,"A post with username:""arshgoyalyt"", post_id: ""3065646974983486543"", post_type: ""static-image"", likes: 4071, comments: 6, date_posted: ""2023-03-24T16:00:19"".","A post with username:""arshgoyalyt"", post_id: ""3065646974983486543"", post_type: ""static-image"", likes: 4071, comments: 6, date_posted: ""2023-03-24T16:00:19"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3059799769152480327,reels,1654,12,2023-03-16T14:25:34,"A post with username:""arshgoyalyt"", post_id: ""3059799769152480327"", post_type: ""reels"", likes: 1654, comments: 12, date_posted: ""2023-03-16T14:25:34"".","A post with username:""arshgoyalyt"", post_id: ""3059799769152480327"", post_type: ""reels"", likes: 1654, comments: 12, date_posted: ""2023-03-16T14:25:34"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3058353622978345252,static-image,2561,3,2023-03-14T14:29:44,"A post with username:""arshgoyalyt"", post_id: ""3058353622978345252"", post_type: ""static-image"", likes: 2561, comments: 3, date_posted: ""2023-03-14T14:29:44"".","A post with username:""arshgoyalyt"", post_id: ""3058353622978345252"", post_type: ""static-image"", likes: 2561, comments: 3, date_posted: ""2023-03-14T14:29:44"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3057576952650281583,reels,7467,28,2023-03-13T12:48:04,"A post with username:""arshgoyalyt"", post_id: ""3057576952650281583"", post_type: ""reels"", likes: 7467, comments: 28, date_posted: ""2023-03-13T12:48:04"".","A post with username:""arshgoyalyt"", post_id: ""3057576952650281583"", post_type: ""reels"", likes: 7467, comments: 28, date_posted: ""2023-03-13T12:48:04"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3055577029769213865,static-image,3296,22,2023-03-10T18:33:08,"A post with username:""arshgoyalyt"", post_id: ""3055577029769213865"", post_type: ""static-image"", likes: 3296, comments: 22, date_posted: ""2023-03-10T18:33:08"".","A post with username:""arshgoyalyt"", post_id: ""3055577029769213865"", post_type: ""static-image"", likes: 3296, comments: 22, date_posted: ""2023-03-10T18:33:08"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3055489685577284091,reels,2516,22,2023-03-10T15:40:18,"A post with username:""arshgoyalyt"", post_id: ""3055489685577284091"", post_type: ""reels"", likes: 2516, comments: 22, date_posted: ""2023-03-10T15:40:18"".","A post with username:""arshgoyalyt"", post_id: ""3055489685577284091"", post_type: ""reels"", likes: 2516, comments: 22, date_posted: ""2023-03-10T15:40:18"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3053201425055472979,static-image,4933,29,2023-03-07T11:53:14,"A post with username:""arshgoyalyt"", post_id: ""3053201425055472979"", post_type: ""static-image"", likes: 4933, comments: 29, date_posted: ""2023-03-07T11:53:14"".","A post with username:""arshgoyalyt"", post_id: ""3053201425055472979"", post_type: ""static-image"", likes: 4933, comments: 29, date_posted: ""2023-03-07T11:53:14"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
3048896165398890961,reels,840,1,2023-03-01T13:24:21,"A post with username:""arshgoyalyt"", post_id: ""3048896165398890961"", post_type: ""reels"", likes: 840, comments: 1, date_posted: ""2023-03-01T13:24:21"".","A post with username:""arshgoyalyt"", post_id: ""3048896165398890961"", post_type: ""reels"", likes: 840, comments: 1, date_posted: ""2023-03-01T13:24:21"".","{'post_type': 'reels', 'username': 'arshgoyalyt'}",arshgoyalyt
3048268715002309263,static-image,3667,8,2023-02-28T16:32:49,"A post with username:""arshgoyalyt"", post_id: ""3048268715002309263"", post_type: ""static-image"", likes: 3667, comments: 8, date_posted: ""2023-02-28T16:32:49"".","A post with username:""arshgoyalyt"", post_id: ""3048268715002309263"", post_type: ""static-image"", likes: 3667, comments: 8, date_posted: ""2023-02-28T16:32:49"".","{'post_type': 'static-image', 'username': 'arshgoyalyt'}",arshgoyalyt
